"File","Line","Category","Match","Sample"
"knexwriter\src\modules\Knexread\native-pdf-reader\knex-pdf-engine\rendering\RenderQueue.ts","7","BACKEND","backend","backendId?: string;"
"knexwriter\src\modules\Knexread\native-pdf-reader\knex-pdf-engine\rendering\RenderQueue.ts","35","BACKEND","backend","* A fase/prioridade/backend decidem qual pedido vence."
"knexwriter\src\modules\Knexread\native-pdf-reader\knex-pdf-engine\rendering\RenderQueue.ts","39","LIFECYCLE","renderVersion","candidate.renderVersion === item.renderVersion"
"knexwriter\src\modules\Knexread\native-pdf-reader\knex-pdf-engine\rendering\RenderQueue.ts","39","LIFECYCLE","renderVersion","candidate.renderVersion === item.renderVersion"
"knexwriter\src\modules\Knexread\native-pdf-reader\knex-pdf-engine\rendering\RenderQueue.ts","61","BACKEND","backend","* Isso permite atualizar backendId ou metadados sem rebaixar a fila."
"knexwriter\src\modules\Knexread\native-pdf-reader\knex-pdf-engine\rendering\RenderQueue.ts","138","LIFECYCLE","renderVersion","clearOlderThan(renderVersion: number) {"
"knexwriter\src\modules\Knexread\native-pdf-reader\knex-pdf-engine\rendering\RenderQueue.ts","139","LIFECYCLE","renderVersion","this.items = this.items.filter((item) => item.renderVersion >= renderVersion);"
"knexwriter\src\modules\Knexread\native-pdf-reader\knex-pdf-engine\rendering\RenderQueue.ts","139","LIFECYCLE","renderVersion","this.items = this.items.filter((item) => item.renderVersion >= renderVersion);"
"knexwriter\src\modules\Knexread\native-pdf-reader\knex-pdf-engine\rendering\RenderScheduler.ts","2","PDFIUM","PDFIUM","PDFIUM_FINAL_RENDER_WARNING_MS,"
"knexwriter\src\modules\Knexread\native-pdf-reader\knex-pdf-engine\rendering\RenderScheduler.ts","3","PDFIUM","PDFIUM","PDFIUM_INTERACTIVE_RENDER_BUDGET_MS,"
"knexwriter\src\modules\Knexread\native-pdf-reader\knex-pdf-engine\rendering\RenderScheduler.ts","4","SERVER","Controller","} from ""./RenderQualityController"";"
"knexwriter\src\modules\Knexread\native-pdf-reader\knex-pdf-engine\rendering\RenderScheduler.ts","7","PDFIUM","PDFIUM","PDFIUM_FINAL_RENDER_WARNING_MS,"
"knexwriter\src\modules\Knexread\native-pdf-reader\knex-pdf-engine\rendering\RenderScheduler.ts","8","PDFIUM","PDFIUM","PDFIUM_INTERACTIVE_RENDER_BUDGET_MS,"
"knexwriter\src\modules\Knexread\native-pdf-reader\knex-pdf-engine\rendering\RenderScheduler.ts","9","SERVER","Controller","} from ""./RenderQualityController"";"
"knexwriter\src\modules\Knexread\native-pdf-reader\knex-pdf-engine\rendering\RenderScheduler.ts","11","BACKEND","Backend","type KnexPdfQueuedRenderBackend = ""pdfjs"" | ""pdfium"" | ""mupdf"" | string;"
"knexwriter\src\modules\Knexread\native-pdf-reader\knex-pdf-engine\rendering\RenderScheduler.ts","11","PDFIUM","pdfium","type KnexPdfQueuedRenderBackend = ""pdfjs"" | ""pdfium"" | ""mupdf"" | string;"
"knexwriter\src\modules\Knexread\native-pdf-reader\knex-pdf-engine\rendering\RenderScheduler.ts","13","RENDER","RenderTask","type QueuedRenderTask<T> = {"
"knexwriter\src\modules\Knexread\native-pdf-reader\knex-pdf-engine\rendering\RenderScheduler.ts","15","BACKEND","Backend","backend: KnexPdfQueuedRenderBackend;"
"knexwriter\src\modules\Knexread\native-pdf-reader\knex-pdf-engine\rendering\RenderScheduler.ts","15","BACKEND","backend","backend: KnexPdfQueuedRenderBackend;"
"knexwriter\src\modules\Knexread\native-pdf-reader\knex-pdf-engine\rendering\RenderScheduler.ts","18","LIFECYCLE","Abort","signal?: AbortSignal;"
"knexwriter\src\modules\Knexread\native-pdf-reader\knex-pdf-engine\rendering\RenderScheduler.ts","22","LIFECYCLE","abort","abortListener?: () => void;"
"knexwriter\src\modules\Knexread\native-pdf-reader\knex-pdf-engine\rendering\RenderScheduler.ts","32","PDFIUM","PDFIUM","const PDFIUM_MAX_CONCURRENT_RENDERS = 1;"
"knexwriter\src\modules\Knexread\native-pdf-reader\knex-pdf-engine\rendering\RenderScheduler.ts","37","PDFIUM","Pdfium","let activePdfiumRenders = 0;"
"knexwriter\src\modules\Knexread\native-pdf-reader\knex-pdf-engine\rendering\RenderScheduler.ts","41","RENDER","RenderTask","const queue: QueuedRenderTask<unknown>[] = [];"
"knexwriter\src\modules\Knexread\native-pdf-reader\knex-pdf-engine\rendering\RenderScheduler.ts","43","BACKEND","backend","function isPdfiumLikeBackend(backend: string) {"
"knexwriter\src\modules\Knexread\native-pdf-reader\knex-pdf-engine\rendering\RenderScheduler.ts","43","PDFIUM","Pdfium","function isPdfiumLikeBackend(backend: string) {"
"knexwriter\src\modules\Knexread\native-pdf-reader\knex-pdf-engine\rendering\RenderScheduler.ts","43","BACKEND","Backend","function isPdfiumLikeBackend(backend: string) {"
"knexwriter\src\modules\Knexread\native-pdf-reader\knex-pdf-engine\rendering\RenderScheduler.ts","44","BACKEND","backend","return backend === ""pdfium"" || backend === ""mupdf"";"
"knexwriter\src\modules\Knexread\native-pdf-reader\knex-pdf-engine\rendering\RenderScheduler.ts","44","PDFIUM","pdfium","return backend === ""pdfium"" || backend === ""mupdf"";"
"knexwriter\src\modules\Knexread\native-pdf-reader\knex-pdf-engine\rendering\RenderScheduler.ts","44","BACKEND","backend","return backend === ""pdfium"" || backend === ""mupdf"";"
"knexwriter\src\modules\Knexread\native-pdf-reader\knex-pdf-engine\rendering\RenderScheduler.ts","47","BACKEND","backend","function getMaxConcurrentRenders(backend: string) {"
"knexwriter\src\modules\Knexread\native-pdf-reader\knex-pdf-engine\rendering\RenderScheduler.ts","48","BACKEND","Backend","return isPdfiumLikeBackend(backend)"
"knexwriter\src\modules\Knexread\native-pdf-reader\knex-pdf-engine\rendering\RenderScheduler.ts","48","BACKEND","backend","return isPdfiumLikeBackend(backend)"
"knexwriter\src\modules\Knexread\native-pdf-reader\knex-pdf-engine\rendering\RenderScheduler.ts","48","PDFIUM","Pdfium","return isPdfiumLikeBackend(backend)"
"knexwriter\src\modules\Knexread\native-pdf-reader\knex-pdf-engine\rendering\RenderScheduler.ts","77","LIFECYCLE","Abort","function createAbortError() {"
"knexwriter\src\modules\Knexread\native-pdf-reader\knex-pdf-engine\rendering\RenderScheduler.ts","78","LIFECYCLE","Abort","return new DOMException(""Render aborted"", ""AbortError"");"
"knexwriter\src\modules\Knexread\native-pdf-reader\knex-pdf-engine\rendering\RenderScheduler.ts","78","LIFECYCLE","abort","return new DOMException(""Render aborted"", ""AbortError"");"
"knexwriter\src\modules\Knexread\native-pdf-reader\knex-pdf-engine\rendering\RenderScheduler.ts","90","RENDER","RenderTask","function removeTask(task: QueuedRenderTask<unknown>) {"
"knexwriter\src\modules\Knexread\native-pdf-reader\knex-pdf-engine\rendering\RenderScheduler.ts","96","LIFECYCLE","abort","if (task.signal && task.abortListener) {"
"knexwriter\src\modules\Knexread\native-pdf-reader\knex-pdf-engine\rendering\RenderScheduler.ts","97","LIFECYCLE","abort","task.signal.removeEventListener(""abort"", task.abortListener);"
"knexwriter\src\modules\Knexread\native-pdf-reader\knex-pdf-engine\rendering\RenderScheduler.ts","97","LIFECYCLE","abort","task.signal.removeEventListener(""abort"", task.abortListener);"
"knexwriter\src\modules\Knexread\native-pdf-reader\knex-pdf-engine\rendering\RenderScheduler.ts","127","RENDER","RenderTask","function startTask(task: QueuedRenderTask<unknown>) {"
"knexwriter\src\modules\Knexread\native-pdf-reader\knex-pdf-engine\rendering\RenderScheduler.ts","130","LIFECYCLE","abort","if (task.signal?.aborted) {"
"knexwriter\src\modules\Knexread\native-pdf-reader\knex-pdf-engine\rendering\RenderScheduler.ts","131","LIFECYCLE","Abort","task.reject(createAbortError());"
"knexwriter\src\modules\Knexread\native-pdf-reader\knex-pdf-engine\rendering\RenderScheduler.ts","171","RENDER","RenderTask","export function runKnexPdfRenderTask<T>(input: {"
"knexwriter\src\modules\Knexread\native-pdf-reader\knex-pdf-engine\rendering\RenderScheduler.ts","182","RENDER","RenderTask","const task: QueuedRenderTask<T> = {"
"knexwriter\src\modules\Knexread\native-pdf-reader\knex-pdf-engine\rendering\RenderScheduler.ts","197","RENDER","RenderTask","removeTask(task as QueuedRenderTask<unknown>);"
"knexwriter\src\modules\Knexread\native-pdf-reader\knex-pdf-engine\rendering\RenderScheduler.ts","205","RENDER","RenderTask","queue.push(task as QueuedRenderTask<unknown>);"
"knexwriter\src\modules\Knexread\native-pdf-reader\knex-pdf-engine\rendering\RenderTaskToken.ts","1","RENDER","RenderTask","export type RenderTaskToken = {"
"knexwriter\src\modules\Knexread\native-pdf-reader\knex-pdf-engine\rendering\RenderTaskToken.ts","3","LIFECYCLE","renderVersion","renderVersion: number;"
"knexwriter\src\modules\Knexread\native-pdf-reader\knex-pdf-engine\rendering\RenderTaskToken.ts","4","LIFECYCLE","cancelled","cancelled: boolean;"
"knexwriter\src\modules\Knexread\native-pdf-reader\knex-pdf-engine\rendering\RenderTaskToken.ts","7","LIFECYCLE","renderVersion","export function createRenderTaskToken(pageNumber: number, renderVersion: number): RenderTaskToken {"
"knexwriter\src\modules\Knexread\native-pdf-reader\knex-pdf-engine\rendering\RenderTaskToken.ts","7","RENDER","RenderTask","export function createRenderTaskToken(pageNumber: number, renderVersion: number): RenderTaskToken {"
"knexwriter\src\modules\Knexread\native-pdf-reader\knex-pdf-engine\rendering\RenderTaskToken.ts","7","RENDER","RenderTask","export function createRenderTaskToken(pageNumber: number, renderVersion: number): RenderTaskToken {"
"knexwriter\src\modules\Knexread\native-pdf-reader\knex-pdf-engine\rendering\RenderTaskToken.ts","10","LIFECYCLE","renderVersion","renderVersion,"
"knexwriter\src\modules\Knexread\native-pdf-reader\knex-pdf-engine\rendering\RenderTaskToken.ts","11","LIFECYCLE","cancelled","cancelled: false,"
"knexwriter\src\modules\Knexread\native-pdf-reader\knex-pdf-engine\rendering\RenderTaskToken.ts","15","RENDER","RenderTask","export function cancelRenderTaskToken(token: RenderTaskToken) {"
"knexwriter\src\modules\Knexread\native-pdf-reader\knex-pdf-engine\rendering\RenderTaskToken.ts","15","RENDER","RenderTask","export function cancelRenderTaskToken(token: RenderTaskToken) {"
"knexwriter\src\modules\Knexread\native-pdf-reader\knex-pdf-engine\rendering\RenderTaskToken.ts","16","LIFECYCLE","cancelled","token.cancelled = true;"
"knexwriter\src\modules\Knexread\native-pdf-reader\knex-pdf-engine\rendering\RenderTaskToken.ts","19","LIFECYCLE","renderVersion","export function isRenderTaskTokenCurrent(token: RenderTaskToken, renderVersion: number) {"
"knexwriter\src\modules\Knexread\native-pdf-reader\knex-pdf-engine\rendering\RenderTaskToken.ts","19","RENDER","RenderTask","export function isRenderTaskTokenCurrent(token: RenderTaskToken, renderVersion: number) {"
"knexwriter\src\modules\Knexread\native-pdf-reader\knex-pdf-engine\rendering\RenderTaskToken.ts","19","RENDER","RenderTask","export function isRenderTaskTokenCurrent(token: RenderTaskToken, renderVersion: number) {"
"knexwriter\src\modules\Knexread\native-pdf-reader\knex-pdf-engine\rendering\RenderTaskToken.ts","20","LIFECYCLE","renderVersion","return !token.cancelled && token.renderVersion === renderVersion;"
"knexwriter\src\modules\Knexread\native-pdf-reader\knex-pdf-engine\rendering\RenderTaskToken.ts","20","LIFECYCLE","renderVersion","return !token.cancelled && token.renderVersion === renderVersion;"
"knexwriter\src\modules\Knexread\native-pdf-reader\knex-pdf-engine\rendering\RenderTaskToken.ts","20","LIFECYCLE","cancelled","return !token.cancelled && token.renderVersion === renderVersion;"
"knexwriter\src\modules\Knexread\native-pdf-reader\knex-pdf-engine\rendering\TileGridCalculator.ts","1","BACKEND","engine","import type { KnexPdfPageGeometry } from ""../core/engineTypes"";"
"knexwriter\src\modules\Knexread\native-pdf-reader\knex-pdf-engine\rendering\TileGridCalculator.ts","3","TILES","TileGrid","export type TileGridCell = {"
"knexwriter\src\modules\Knexread\native-pdf-reader\knex-pdf-engine\rendering\TileGridCalculator.ts","12","SERVER","PdfTile","export type KnexPdfTilePriority = ""visible"" | ""nearby"" | ""background"";"
"knexwriter\src\modules\Knexread\native-pdf-reader\knex-pdf-engine\rendering\TileGridCalculator.ts","14","SERVER","PdfPageTile","export type KnexPdfPageTile = {"
"knexwriter\src\modules\Knexread\native-pdf-reader\knex-pdf-engine\rendering\TileGridCalculator.ts","29","SCALE","outputScale","outputScaleX: number;"
"knexwriter\src\modules\Knexread\native-pdf-reader\knex-pdf-engine\rendering\TileGridCalculator.ts","30","SCALE","outputScale","outputScaleY: number;"
"knexwriter\src\modules\Knexread\native-pdf-reader\knex-pdf-engine\rendering\TileGridCalculator.ts","32","SERVER","PdfTile","priority: KnexPdfTilePriority;"
"knexwriter\src\modules\Knexread\native-pdf-reader\knex-pdf-engine\rendering\TileGridCalculator.ts","35","SERVER","PdfTile","export type KnexPdfTileRenderPlan = {"
"knexwriter\src\modules\Knexread\native-pdf-reader\knex-pdf-engine\rendering\TileGridCalculator.ts","41","SCALE","outputScale","outputScale: number;"
"knexwriter\src\modules\Knexread\native-pdf-reader\knex-pdf-engine\rendering\TileGridCalculator.ts","42","SCALE","outputScale","outputScaleX: number;"
"knexwriter\src\modules\Knexread\native-pdf-reader\knex-pdf-engine\rendering\TileGridCalculator.ts","43","SCALE","outputScale","outputScaleY: number;"
"knexwriter\src\modules\Knexread\native-pdf-reader\knex-pdf-engine\rendering\TileGridCalculator.ts","45","TILES","tileRows","tileRows: number;"
"knexwriter\src\modules\Knexread\native-pdf-reader\knex-pdf-engine\rendering\TileGridCalculator.ts","46","TILES","tileColumns","tileColumns: number;"
"knexwriter\src\modules\Knexread\native-pdf-reader\knex-pdf-engine\rendering\TileGridCalculator.ts","52","SERVER","PdfPageTile","tiles: KnexPdfPageTile[];"
"knexwriter\src\modules\Knexread\native-pdf-reader\knex-pdf-engine\rendering\TileGridCalculator.ts","55","SERVER","PdfVisibleTile","export type KnexPdfVisibleTileRect = {"
"knexwriter\src\modules\Knexread\native-pdf-reader\knex-pdf-engine\rendering\TileGridCalculator.ts","67","BACKEND","fallback","fallback = 0,"
"knexwriter\src\modules\Knexread\native-pdf-reader\knex-pdf-engine\rendering\TileGridCalculator.ts","71","BACKEND","fallback",": fallback;"
"knexwriter\src\modules\Knexread\native-pdf-reader\knex-pdf-engine\rendering\TileGridCalculator.ts","74","BACKEND","fallback","function normalizePositiveInteger(value: number, fallback = 1): number {"
"knexwriter\src\modules\Knexread\native-pdf-reader\knex-pdf-engine\rendering\TileGridCalculator.ts","75","BACKEND","fallback","return Math.max(1, Math.ceil(safeNumber(value, fallback)));"
"knexwriter\src\modules\Knexread\native-pdf-reader\knex-pdf-engine\rendering\TileGridCalculator.ts","86","SERVER","PdfVisibleTileRect, b: KnexPdfVisibleTile","function intersects(a: KnexPdfVisibleTileRect, b: KnexPdfVisibleTileRect) {"
"knexwriter\src\modules\Knexread\native-pdf-reader\knex-pdf-engine\rendering\TileGridCalculator.ts","96","SERVER","PdfVisibleTile","rect: KnexPdfVisibleTileRect | undefined,"
"knexwriter\src\modules\Knexread\native-pdf-reader\knex-pdf-engine\rendering\TileGridCalculator.ts","98","SERVER","PdfVisibleTile","): KnexPdfVisibleTileRect | undefined {"
"knexwriter\src\modules\Knexread\native-pdf-reader\knex-pdf-engine\rendering\TileGridCalculator.ts","109","TILES","TileGrid","export function calculateTileGrid(input: {"
"knexwriter\src\modules\Knexread\native-pdf-reader\knex-pdf-engine\rendering\TileGridCalculator.ts","113","TILES","tileRows","tileRows?: number;"
"knexwriter\src\modules\Knexread\native-pdf-reader\knex-pdf-engine\rendering\TileGridCalculator.ts","114","TILES","tileColumns","tileColumns?: number;"
"knexwriter\src\modules\Knexread\native-pdf-reader\knex-pdf-engine\rendering\TileGridCalculator.ts","115","TILES","TileGrid","}): TileGridCell[] {"
"knexwriter\src\modules\Knexread\native-pdf-reader\knex-pdf-engine\rendering\TileGridCalculator.ts","116","TILES","tileRows","const fixedRows = normalizeGridInteger(input.tileRows);"
"knexwriter\src\modules\Knexread\native-pdf-reader\knex-pdf-engine\rendering\TileGridCalculator.ts","117","TILES","tileColumns","const fixedColumns = normalizeGridInteger(input.tileColumns);"
"knexwriter\src\modules\Knexread\native-pdf-reader\knex-pdf-engine\rendering\TileGridCalculator.ts","124","TILES","TileGrid","const cells: TileGridCell[] = [];"
"knexwriter\src\modules\Knexread\native-pdf-reader\knex-pdf-engine\rendering\TileGridCalculator.ts","164","SERVER","PdfTile","export function shouldUseKnexPdfTileRendering(input: {"
"knexwriter\src\modules\Knexread\native-pdf-reader\knex-pdf-engine\rendering\TileGridCalculator.ts","175","SCALE","OutputScale","input.geometry.wasOutputScaleClamped"
"knexwriter\src\modules\Knexread\native-pdf-reader\knex-pdf-engine\rendering\TileGridCalculator.ts","216","SCALE","outputScale","const scaleBucket = Math.round(geometry.outputScale * 100) / 100;"
"knexwriter\src\modules\Knexread\native-pdf-reader\knex-pdf-engine\rendering\TileGridCalculator.ts","251","SCALE","outputScale","bitmapX: Math.floor(cell.x * geometry.outputScaleX),"
"knexwriter\src\modules\Knexread\native-pdf-reader\knex-pdf-engine\rendering\TileGridCalculator.ts","252","SCALE","outputScale","bitmapY: Math.floor(cell.y * geometry.outputScaleY),"
"knexwriter\src\modules\Knexread\native-pdf-reader\knex-pdf-engine\rendering\TileGridCalculator.ts","254","SCALE","outputScale","cssWidth * geometry.outputScaleX,"
"knexwriter\src\modules\Knexread\native-pdf-reader\knex-pdf-engine\ruler\RulerScrollSyncController.ts","1","BACKEND","engine","import type { KnexPdfRulerState } from ""../core/engineTypes"";"
"knexwriter\src\modules\Knexread\native-pdf-reader\knex-pdf-engine\ruler\RulerState.ts","1","BACKEND","engine","export type { KnexPdfRulerState } from ""../core/engineTypes"";"
"knexwriter\src\modules\Knexread\native-pdf-reader\knex-pdf-engine\selection\SelectedTextExtractor.ts","1","BACKEND","engine","import type { KnexPdfSemanticTextBlock } from ""../core/engineTypes"";"
"knexwriter\src\modules\Knexread\native-pdf-reader\knex-pdf-engine\selection\SelectedTextExtractor.ts","1","TEXT","SemanticText","import type { KnexPdfSemanticTextBlock } from ""../core/engineTypes"";"
"knexwriter\src\modules\Knexread\native-pdf-reader\knex-pdf-engine\selection\SelectedTextExtractor.ts","3","TEXT","SemanticText","export function extractSelectedText(blocks: KnexPdfSemanticTextBlock[]) {"
"knexwriter\src\modules\Knexread\native-pdf-reader\knex-pdf-engine\selection\SelectionOverlayLayer.ts","1","BACKEND","engine","import type { KnexPdfSelectionRectangle } from ""../core/engineTypes"";"
"knexwriter\src\modules\Knexread\native-pdf-reader\knex-pdf-engine\selection\SelectionRectangleCalculator.ts","1","BACKEND","engine","import type { KnexPdfSelectionRectangle, KnexPdfSemanticTextBlock } from ""../core/engineTypes"";"
"knexwriter\src\modules\Knexread\native-pdf-reader\knex-pdf-engine\selection\SelectionRectangleCalculator.ts","1","TEXT","SemanticText","import type { KnexPdfSelectionRectangle, KnexPdfSemanticTextBlock } from ""../core/engineTypes"";"
"knexwriter\src\modules\Knexread\native-pdf-reader\knex-pdf-engine\selection\SelectionRectangleCalculator.ts","4","TEXT","SemanticText","selectedBlocks: KnexPdfSemanticTextBlock[];"
"knexwriter\src\modules\Knexread\native-pdf-reader\knex-pdf-engine\server-tiles\index.ts","2","SERVER","ServerRender","export * from ""./requestServerRenderedTile"";"
"knexwriter\src\modules\Knexread\native-pdf-reader\knex-pdf-engine\server-tiles\index.ts","3","LIFECYCLE","Cache","export * from ""./ServerTileCacheClient"";"
"knexwriter\src\modules\Knexread\native-pdf-reader\knex-pdf-engine\server-tiles\index.ts","4","BACKEND","Fallback","export * from ""./serverTileFallbackPolicy"";"
"knexwriter\src\modules\Knexread\native-pdf-reader\knex-pdf-engine\server-tiles\NativeServerTileRenderer.ts","10","SERVER","ServerTileRender","export type NativeServerTileRenderResult = {"
"knexwriter\src\modules\Knexread\native-pdf-reader\knex-pdf-engine\server-tiles\NativeServerTileRenderer.ts","15","BACKEND","Fallback","function createFallbackResponse(input: {"
"knexwriter\src\modules\Knexread\native-pdf-reader\knex-pdf-engine\server-tiles\NativeServerTileRenderer.ts","19","SERVER","ServerTileRender","}): NativeServerTileRenderResult {"
"knexwriter\src\modules\Knexread\native-pdf-reader\knex-pdf-engine\server-tiles\NativeServerTileRenderer.ts","24","BACKEND","fallback","status: ""fallback-required"","
"knexwriter\src\modules\Knexread\native-pdf-reader\knex-pdf-engine\server-tiles\NativeServerTileRenderer.ts","25","BACKEND","fallback","fallback: ""tiled-canvas"","
"knexwriter\src\modules\Knexread\native-pdf-reader\knex-pdf-engine\server-tiles\NativeServerTileRenderer.ts","32","BACKEND","Renderer","function getConfiguredRendererEngine(): string {"
"knexwriter\src\modules\Knexread\native-pdf-reader\knex-pdf-engine\server-tiles\NativeServerTileRenderer.ts","32","BACKEND","Engine","function getConfiguredRendererEngine(): string {"
"knexwriter\src\modules\Knexread\native-pdf-reader\knex-pdf-engine\server-tiles\NativeServerTileRenderer.ts","33","PDFIUM","pdfium","return process.env.KNEXREAD_TILE_RENDERER_ENGINE?.trim() || ""pdfium-native"";"
"knexwriter\src\modules\Knexread\native-pdf-reader\knex-pdf-engine\server-tiles\NativeServerTileRenderer.ts","33","BACKEND","RENDERER","return process.env.KNEXREAD_TILE_RENDERER_ENGINE?.trim() || ""pdfium-native"";"
"knexwriter\src\modules\Knexread\native-pdf-reader\knex-pdf-engine\server-tiles\NativeServerTileRenderer.ts","33","BACKEND","ENGINE","return process.env.KNEXREAD_TILE_RENDERER_ENGINE?.trim() || ""pdfium-native"";"
"knexwriter\src\modules\Knexread\native-pdf-reader\knex-pdf-engine\server-tiles\NativeServerTileRenderer.ts","58","RENDER","RenderTask","type PdfJsRenderTask = {"
"knexwriter\src\modules\Knexread\native-pdf-reader\knex-pdf-engine\server-tiles\NativeServerTileRenderer.ts","64","RENDER","getViewport","getViewport: (params: { scale: number; rotation?: number }) => PdfJsViewport;"
"knexwriter\src\modules\Knexread\native-pdf-reader\knex-pdf-engine\server-tiles\NativeServerTileRenderer.ts","66","RENDER","canvasContext","canvasContext: unknown;"
"knexwriter\src\modules\Knexread\native-pdf-reader\knex-pdf-engine\server-tiles\NativeServerTileRenderer.ts","70","RENDER","RenderTask","}) => PdfJsRenderTask;"
"knexwriter\src\modules\Knexread\native-pdf-reader\knex-pdf-engine\server-tiles\NativeServerTileRenderer.ts","75","LIFECYCLE","destroy","destroy?: () => Promise<void> | void;"
"knexwriter\src\modules\Knexread\native-pdf-reader\knex-pdf-engine\server-tiles\NativeServerTileRenderer.ts","81","LIFECYCLE","destroy","destroy?: () => Promise<void> | void;"
"knexwriter\src\modules\Knexread\native-pdf-reader\knex-pdf-engine\server-tiles\NativeServerTileRenderer.ts","95","PDFJS","pdfjs-dist","return (await dynamicImport(""pdfjs-dist/legacy/build/pdf.mjs"")) as PdfJsModule;"
"knexwriter\src\modules\Knexread\native-pdf-reader\knex-pdf-engine\server-tiles\NativeServerTileRenderer.ts","118","BACKEND","RENDERER","process.env.KNEXREAD_TILE_RENDERER_DEFAULT_FORMAT?.trim().toLowerCase();"
"knexwriter\src\modules\Knexread\native-pdf-reader\knex-pdf-engine\server-tiles\NativeServerTileRenderer.ts","128","BACKEND","RENDERER","const configured = Number(process.env.KNEXREAD_TILE_RENDERER_WEBP_QUALITY);"
"knexwriter\src\modules\Knexread\native-pdf-reader\knex-pdf-engine\server-tiles\NativeServerTileRenderer.ts","138","LIFECYCLE","Cache","function createCacheKey(input: KnexReadServerTileRequest) {"
"knexwriter\src\modules\Knexread\native-pdf-reader\knex-pdf-engine\server-tiles\NativeServerTileRenderer.ts","146","SCALE","outputScale","outputScale: input.outputScale,"
"knexwriter\src\modules\Knexread\native-pdf-reader\knex-pdf-engine\server-tiles\NativeServerTileRenderer.ts","146","SCALE","outputScale","outputScale: input.outputScale,"
"knexwriter\src\modules\Knexread\native-pdf-reader\knex-pdf-engine\server-tiles\NativeServerTileRenderer.ts","160","SCALE","outputScale","const scaleBucket = Math.round(input.outputScale * 100);"
"knexwriter\src\modules\Knexread\native-pdf-reader\knex-pdf-engine\server-tiles\NativeServerTileRenderer.ts","192","LIFECYCLE","cache","join(process.cwd(), "".cache"", ""knexread"", ""pdf-sources"");"
"knexwriter\src\modules\Knexread\native-pdf-reader\knex-pdf-engine\server-tiles\NativeServerTileRenderer.ts","197","SERVER","PdfBytes(request: KnexReadServerTile","async function loadPdfBytes(request: KnexReadServerTileRequest) {"
"knexwriter\src\modules\Knexread\native-pdf-reader\knex-pdf-engine\server-tiles\NativeServerTileRenderer.ts","238","SERVER","server-tile-render","reject(new Error(""server-tile-render-timeout""));"
"knexwriter\src\modules\Knexread\native-pdf-reader\knex-pdf-engine\server-tiles\NativeServerTileRenderer.ts","249","SERVER","PdfJsNativeTile","async function renderPdfJsNativeTile("
"knexwriter\src\modules\Knexread\native-pdf-reader\knex-pdf-engine\server-tiles\NativeServerTileRenderer.ts","256","SCALE","outputScale","const outputScale = Math.max(1, request.outputScale);"
"knexwriter\src\modules\Knexread\native-pdf-reader\knex-pdf-engine\server-tiles\NativeServerTileRenderer.ts","256","SCALE","outputScale","const outputScale = Math.max(1, request.outputScale);"
"knexwriter\src\modules\Knexread\native-pdf-reader\knex-pdf-engine\server-tiles\NativeServerTileRenderer.ts","257","SCALE","outputScale","const width = Math.max(1, Math.ceil(request.tile.cssWidth * outputScale));"
"knexwriter\src\modules\Knexread\native-pdf-reader\knex-pdf-engine\server-tiles\NativeServerTileRenderer.ts","258","SCALE","outputScale","const height = Math.max(1, Math.ceil(request.tile.cssHeight * outputScale));"
"knexwriter\src\modules\Knexread\native-pdf-reader\knex-pdf-engine\server-tiles\NativeServerTileRenderer.ts","263","PDFJS","getDocument(","const loadingTask = pdfjs.getDocument({"
"knexwriter\src\modules\Knexread\native-pdf-reader\knex-pdf-engine\server-tiles\NativeServerTileRenderer.ts","269","RENDER","renderTask","let renderTask: PdfJsRenderTask | null = null;"
"knexwriter\src\modules\Knexread\native-pdf-reader\knex-pdf-engine\server-tiles\NativeServerTileRenderer.ts","269","RENDER","RenderTask","let renderTask: PdfJsRenderTask | null = null;"
"knexwriter\src\modules\Knexread\native-pdf-reader\knex-pdf-engine\server-tiles\NativeServerTileRenderer.ts","278","RENDER","getViewport","const viewport = page.getViewport({"
"knexwriter\src\modules\Knexread\native-pdf-reader\knex-pdf-engine\server-tiles\NativeServerTileRenderer.ts","295","RENDER","renderTask","renderTask = page.render({"
"knexwriter\src\modules\Knexread\native-pdf-reader\knex-pdf-engine\server-tiles\NativeServerTileRenderer.ts","295","RENDER","page.render","renderTask = page.render({"
"knexwriter\src\modules\Knexread\native-pdf-reader\knex-pdf-engine\server-tiles\NativeServerTileRenderer.ts","296","RENDER","canvasContext","canvasContext: context,"
"knexwriter\src\modules\Knexread\native-pdf-reader\knex-pdf-engine\server-tiles\NativeServerTileRenderer.ts","299","SCALE","outputScale","outputScale,"
"knexwriter\src\modules\Knexread\native-pdf-reader\knex-pdf-engine\server-tiles\NativeServerTileRenderer.ts","302","SCALE","outputScale","outputScale,"
"knexwriter\src\modules\Knexread\native-pdf-reader\knex-pdf-engine\server-tiles\NativeServerTileRenderer.ts","303","SCALE","outputScale","-request.tile.cssLeft * outputScale,"
"knexwriter\src\modules\Knexread\native-pdf-reader\knex-pdf-engine\server-tiles\NativeServerTileRenderer.ts","323","LIFECYCLE","cache","const cacheKey = createCacheKey(request);"
"knexwriter\src\modules\Knexread\native-pdf-reader\knex-pdf-engine\server-tiles\NativeServerTileRenderer.ts","323","LIFECYCLE","Cache","const cacheKey = createCacheKey(request);"
"knexwriter\src\modules\Knexread\native-pdf-reader\knex-pdf-engine\server-tiles\NativeServerTileRenderer.ts","328","LIFECYCLE","cache","cacheKey,"
